1941.21	14.20	7247.90
1941.29	14.30	7014.17
1941.37	14.40	6855.07
1941.46	14.70	6991.11
1941.54	14.70	7390.65
1941.62	14.90	7297.17
1941.71	15.10	7262.81
1941.79	15.30	6921.91
1941.87	15.40	6596.35
1941.96	15.50	6168.51
1942.04	15.70	6248.86
1942.12	15.80	6054.99
1942.21	16.00	5694.16
1942.29	16.10	5462.79
1942.37	16.30	5496.13
1942.46	16.30	5811.48
1942.54	16.40	6028.36
1942.62	16.50	5993.76
1942.71	16.50	6092.60
1942.79	16.70	6498.74
1942.87	16.80	6598.68
1942.96	16.90	6628.33
1943.04	16.90	7059.42
1943.12	16.90	7513.61
1943.21	17.20	7678.94
1943.29	17.40	7878.10
1943.37	17.50	8174.87
1943.46	17.50	8353.05
1943.54	17.40	8608.97
1943.62	17.30	8265.91
1943.71	17.40	8428.42
1943.79	17.40	8386.43
1943.87	17.40	8033.86
1943.96	17.40	8176.27
1944.04	17.40	8476.19
1944.12	17.40	8455.73
1944.21	17.40	8729.92
1944.29	17.50	8566.65
1944.37	17.50	8755.58
1944.46	17.60	9153.72
1944.54	17.70	9376.99
1944.62	17.70	9278.21
1944.71	17.70	9164.73
1944.79	17.70	9429.01
1944.87	17.70	9402.23
1944.96	17.80	9592.50
1945.04	17.80	9917.34
1945.12	17.80	10287.78
1945.21	17.80	10320.37
1945.29	17.80	10619.81
1945.37	17.90	10999.88
1945.46	18.10	11116.29
1945.54	18.10	10928.03
1945.62	18.10	11005.46
1945.71	18.10	11795.80
1945.79	18.10	12328.25
1945.87	18.10	12772.81
1945.96	18.20	12959.82
1946.04	18.20	13517.36
1946.12	18.10	13672.08
1946.21	18.30	13160.96
1946.29	18.40	13975.50
1946.37	18.50	13971.96
1946.46	18.70	13775.72
1946.54	19.80	12679.15
1946.62	20.20	12226.49
1946.71	20.40	10360.74
1946.79	20.80	9971.63
1946.87	21.30	9736.64
1946.96	21.50	9973.84
1947.04	21.50	10065.76
1947.12	21.50	10495.74
1947.21	21.90	9925.79
1947.29	21.90	9599.15
1947.37	21.90	9469.11
1947.46	22.00	9796.37
1947.54	22.20	10358.48
1947.62	22.50	10061.59
1947.71	23.00	9630.10
1947.79	23.00	9922.47
1947.87	23.10	9808.29
1947.96	23.40	9574.75
1948.04	23.70	9371.96
1948.12	23.50	9031.43
1948.21	23.40	9244.24
1948.29	23.80	9833.04
1948.37	23.90	10313.82
1948.46	24.10	10697.41
1948.54	24.40	10359.46
1948.62	24.50	10060.79
1948.71	24.50	9992.94
1948.79	24.40	10354.88
1948.87	24.20	9908.97
1948.96	24.10	9935.45
1949.04	24.00	10140.32
1949.12	23.80	9886.19
1949.21	23.80	10034.57
1949.29	23.90	10034.65
1949.37	23.80	10059.15
